v1,v2, , , 
NORMAL,"As of today, Facebook staff will be allowed to eat your children and pets. To turn this option off, go to settings, then privacy, then meals. Click the top two boxes to prevent the employees of Facebook from eating your beloved children and pets. Copy this to your status to warn your friends!", , , 
NORMAL,Today I am thankful that I am able to be in Michigan with my family.  I am also thankful for my families in Michigan and in Atlanta.  I am most thankful for everyone I love being healthy today., , , 
NORMAL,So much to do before tomorrow...I am actually a little overwhelmed!, , , 
NORMAL,Errands..., , , 
NORMAL,I am not ready to get back to real life..., , , 
NORMAL,"Watered plants, cleaned gerbil cage, did laundry, washed the dishes. Starting on packing  then off to pick up my shoes from the cobbler!", , , 
NORMAL,First day of Winter is not so bad in Atlanta..., , , 
NORMAL,Dear Baby Jesus: Please compell my boyfriend to get off his ass and pack...we are leaving tomorrow at 5 am to go home and celibrate your birth...and i really dont want to have to kill him because then I will have to drive the Mustang in the snow and rosie is in mint condition and the salt will discolor my top.  Thanks so much..., , , 
NORMAL,"""Over the river and to the woods to Boosha's house we go!""", , , 
NORMAL,Baking pumpkin bread and pumkin pies and making stuffing!!, , , 
NORMAL,So...I never got the facination with farmville until I built my zoo...totally addicted!  If you have zooworld let me know I will send you a gift, , , 
NORMAL,"So the guito from Jersey Shore that calls him self ""The Situtation"" is trying to trademerk it now...", , , 
NORMAL,What is going on with this bowl game?  I thought that MSU losing 20% of thier players was bad...now texas tech coach scandle?   If you were going to toss a kid in the closet...would you chose the one whose dad is on tv everynight??  Bad call dude!, , , 
NORMAL,SNOWING!  All of atlanta grinds to a halt for a snow flurry....SO glad I am at home!  Careful driving with the crazies out there people!, , , 
NORMAL,"Oye, so tired...Sometimes I wish that we could spend more time enjoying and less time preparing this time of year", , , 
NORMAL,I am so so excited...Going to the big game...heading home...going to see my dog...I cant sleep!, , , 
NORMAL,Maybe going home grounded me...I feel so much better now!, , , 
NORMAL,"feeling much better today!  So if the head coach of Texas Tech was fired, is this even going to be a fair game?  Maybe considering many of our players were stupid...", , , 
NORMAL,feels like Death warmed over..., , , 
NORMAL,Snow predicted when I go home!!  I cant wait!, , , 
NORMAL,Getting ready to come home for Christmas!, , , 
NORMAL,"Well, this year has to be better then the last...", , , 
NORMAL,Dropping off some resumes today...I am feeling good mojo!, , , 
NORMAL,"Well, I think he has the flu, but it is basically impossible to tell if he has the swine flu", , , 
NORMAL,"Good Job ballers...its all up to the football team now!  GO GREEN, GO WHITE, GO STATE!", , , 
NORMAL,"Oh no *PROPNAME* is really sick, I even made him chicken soup yesterday, and he still is running a fever!", , , 
NORMAL,"Well, Big Ten is looking awsome in the bowls so far, the buck and the kittens gave great show...Hopefully MSU will follow suit!", , , 
NORMAL,*PROPNAME* is flying into Chicago tonight...I will miss that guy!, , , 
NORMAL,Now *PROPNAME* is sick...and realizes what a jerk he was when I was sick, , , 
NORMAL,"And the Grinch, with his Grinch-feet ice cold in the snow, stood puzzling and puzzling, how could it be so? It came without ribbons. It came without tags. It came without packages, boxes or bags. And he puzzled and puzzled ’till his puzzler was sore. Then the Grinch thought of something he hadn’t before. What if Christmas, he thought, doesn’t come from a store. What if Christmas, perhaps, means a little bit more.", , , 
NORMAL,Had a great game night with the family...we should do that more often when I am home...next time with drinks!, , , 
NORMAL,"Going to have my emmissions tested, want to just get that out of the way and today seems like a good day for it!  Also running other errands...", , , 
NORMAL,So now what am I suppost to do on Wensday nights?  Damn it Fox...no Glee until April?, , , 
NORMAL,Keep your fingers crossed that *PROPNAME* kept his germs to himself..., , , 
NORMAL,Three Flakes and schools are closed tomorrow?  WEAK, , , 
NORMAL,Apperantly the roads are bad in Atlanta...be careful out there guys!, , , 
NORMAL,Why is *PROPNAME*'s new hair news?, , , 
NORMAL,"Snow advisory for Atlanta today and tomorrow...Good thing I have bead, milk and meat in the house!", , , 
NORMAL,In the murder mitten...it is cold!   Also HAPPY 11th BIRTHDAY MAX!  no matter how old you get you will still be a whiny pain in the ass to me puppy, , , 
NORMAL,I am feeling strangely homesick from thinking about my birthday...I havent had a good one since college...maybe i will just stop trying to make it special, , , 
NORMAL,Heading back to Atlanta..., , , 
NORMAL,"DANG IT!!  If you are in Atlanta and need somehere to go for NYE, come to my house, I have food and drink, almost all of my guests are sick or have sick kids!", , , 
NORMAL,"HOW DID WE MEET???? Everyone play this game! Copy and paste this phrase on your profile, you will find it amusing to remember how you met and how you know each of your friends! Before you do that answer for me. Thank you and I can't wait to hear from you!!!!!", , , 
NORMAL,Just another day..., , , 
NORMAL,Woo Hoo Friday!, , , 
NORMAL,Nothing like a Basketball win to lift the spirits..., , , 
NORMAL,"Ted Nugent is a touch scary, may be an intersting choice for Michigan politics...", , , 
NORMAL,What makes *PROPNAME* so special!!  He is a QUITTER!  Watch out *PROPNAME*..., , , 
NORMAL,"The devistation in Haiti is heartbreaking, I cannot imagine when they start running out of food and water, and without a sewer system that is going to be hell in that climate...I really hope there is not violence when resources are exahusted", , , 
NORMAL,Dang it ND!!!, , , 
NORMAL,I am hoping this is allergies and not a cold.., , , 
NORMAL,"I think one of my gerbils had a stroke...Poor little guy!  After I put the food and water next to her she perked up a little, but she still is moving weird and falling over...", , , 
NORMAL,A Big Green and White Double Header!!  First the ballers will start out by beating up on Northwestern just like the ladies slapped around those sad Wolverines yesterday....then on to watch the MSU Football team wallop Texas Tech!!  Its a great day to BLEED GREEN!!  GO SPARTANS!!!, , , 
NORMAL,"Why do three people that do not know eachother have ""pants on the ground"" in their updates?  Am I missing something?", , , 
NORMAL,found my Tag paperwork in the man den...Hopefully I get my tags by 2.1 if I apply now online..., , , 
NORMAL,I love my mom! For all of you that aren't too proud to say thank you to your moms for helping you be the great person you are today... please copy and paste to your profile! I expect to see this many times on my page!, , , 
NORMAL,"Well, that wasnt so bad, now I have to wait and see...", , , 
NORMAL,"ELCOME TO THE UNITED STATES OF AMERICA Press 1 for English. Press 2 to disconnect until you learn to speak English. And remember only two defining forces have ever offered to die for you, JESUS CHRIST. And the AMERICAN SOLIDER. One died for your soul, the other for your freedom. If you agree... copy and paste in your status", , , 
NORMAL,"Thank-you everyone for your bithday wishes, they made me feel truely special", , , 
NORMAL,"has anyone else realized that *PROPNAME* looks like ""The Situation""?  I am so glad that trashy show is almost over", , , 
NORMAL,taking a much needed mental health day!, , , 
NORMAL,I just received an AARP card in the mail...not sure what to think, , , 
NORMAL,Watching basketball is giving me heartburn..., , , 
NORMAL,Lets go STATE!!  8-0 BABY!, , , 
NORMAL,"So, I tried to sit down and pay my birthday tax today, and I cannot find the paper work...I know I have it here somewhere!", , , 
NORMAL,black, , , 
NORMAL,*PROPNAME* is going to deal with a ticket...I dont know where his checks are if I need to bail him out!, , , 
NORMAL,Has anyone else noticed that the dolphin with the helmet on the Miami Dolphins logo looks like it should be riding the short bus?, , , 
NORMAL,"So Variety is reporting that the cast of Jersey Shore is coming back for a second season, making $10,000 per episode.  I guess they were making a few hundred per episode before.  That is alot of tanning, hair products, and tiny tops!", , , 
NORMAL,"I really really hope people dont start using ""post-it"" as a reason for loyality.  Greys is getting stupid...", , , 
NORMAL,I reunited a cat with her owner today...Feels nice but I am not sure how to tell denny there was a cat in the condo...., , , 
NORMAL,"Dishwasher repair guy coming tomorrow am, hopefully phone that works being delivered tomorrow as well.  Big day ahead!", , , 
NORMAL,*PROPNAME* noms as predicted...*PROPNAME* saw his furry shadow but the weather man said we are in an el nino...I am on team rodent!, , , 
NORMAL,It makes me sad to see *PROPNAME* all iced over..., , , 
NORMAL,"My phone stopped working, I can call out, but the person I call cannot hear me!", , , 
NORMAL,"The ""Full House"" home is on the market for 4 mil.  I wonder if being fetured in the show increased its value", , , 
NORMAL,Getting ready to watch the game, , , 
NORMAL,my facebook looks the same...am I missing something?, , , 
NORMAL,"*PROPNAME* mixed week old coucous with new coucous, and he cannot understand why I will not eat it...", , , 
NORMAL,"Thank you to everyone that was able to come out for my birthday dinner, and I sincerely appologize to the guys that thought that tapas bar was topless bar...", , , 
NORMAL,Hell Ya for a 20 minute commute!, , , 
NORMAL,Little Chilly!, , , 
NORMAL,"Well here goes nothing, getting ready for my first day!", , , 
NORMAL,Same old Spartans..., , , 
NORMAL,Big Game tonight..perfect big ten record on the line...GO GREEN!, , , 
NORMAL,"Damn it, I am old...sitting here in my snuggie watching a telathon...", , , 
NORMAL,here we go again...luckly I work at a school that may close for the chance of snow, , , 
NORMAL,Poor little Wolverines...at this rate the NIT is a goal!!  Look at your sad little glum faces..., , , 
NORMAL,"It's DOPPELGANGER Week. Change your profile picture to someone famous you have been told you resemble (actor, singer, athlete, etc)...I have been told by multiple people that I look like *PROPNAME*.  I guess it could be worse", , , 
NORMAL,"So my dome light will not go out when I am driving, I actually reasched the problem myself and sent *PROPNAME* out to spray the crap out of my door latches with wd40...I cannot believe I was on a forum looking up car stuff...", , , 
NORMAL,"Well, if I dont root for the Colts I am pretty sure that *PROPNAME* will never talk to me again, and  we need him at trivia for Sports questions, so GO COLTS!", , , 
NORMAL,:(, , , 
NORMAL,"Gas Station doughnut does not equal paczki, I almot cried a litle", , , 
NORMAL,Happy St Valentines Day!, , , 
NORMAL,"ran 19 miles today. Shower, a big glass of water, and then cleaning up the house.", , , 
NORMAL,is elated!, , , 
NORMAL,"caught fireflies in a jar, am going to soak my feet in some piping hot water, and is just relaxing to Chopin and a good book.", , , 
NORMAL,back to my modified Russian tuning. It sounds so much more full., , , 
NORMAL,Why is it that everyone else's musical tastes go forward and mine seem to switchback?, , , 
NORMAL,$500.00 for stitches?!, , , 
