v1,v2
NORMAL,"never going home during the weekday ever again   waking up at 6 30am is a memory i d rather keep in the past, thank you.  *yawn*"
NORMAL,raining sucks   stupid wetness......
NORMAL,"5 page essay... Ready, set, go      "
NORMAL,stupid laptop making  whir  sounds.  maybe hitting will make it better?  *laptop dies*  ....damn....
NORMAL,gotz new shoes.  hooray   ^o^
NORMAL,There has to be a better way to solve this else I die of fustration and disintegrate in my own rage.
NORMAL,trecked through the wetness only to discover that class was canceled......
NORMAL,Paper or Plastic
NORMAL,moop 
NORMAL,"had it all set up for the weekend.  now it s all ruined.  hopefully, a trip to the met, visit to a spa, and quality time in li will smooth out the wrinkles in this disatrous turn of events.  meh..."
NORMAL,"FREEEDDDOOMMM   Well, that is for now..."
NORMAL,"finished one essay.  Another four paged essay to go.  But first, a 3 hour nap.  3"
NORMAL,joy and freedom in the love of God 
NORMAL,didn t sleep  til 6 am.  can t feel ma toes...
NORMAL,the first snow in nyc            afijeljaldsfjasd  XD
NORMAL,PROPNAME
NORMAL,"in kimmel jamming, drinking free coffee, and writing 3 essays before 10 am tomorrow   gonna die from brain overload."
NORMAL,didn t sleep....tired.....probably gonna walk into traffic half asleep. and the best part...i m not done with that friggin  essay yet 
NORMAL,"watched Hot Fuzz, then proceeded to watch Comedy Central, and finally, chatted with a drunk dude and his friend while watching Reno 911 "
NORMAL,"out of my mind with fustration and fatigue.  Oh, the life of a college student "
NORMAL,waiting for vacation time to roll around.....
NORMAL,i think this week of college just might kill me
NORMAL,"nat. science final in a couple of hours....  more study or sleep?  argh, stupid test   "
NORMAL,more partying at sandra s sweet 16              can t wait 
NORMAL,is wondering if she should even be here and if nyu was just a bad idea   a very expensive bad idea....
NORMAL,to the gallery     
NORMAL,booga booga booga   lol love courage 
NORMAL,just chillin 
NORMAL,is going shopping for college stuff   WOOO   
NORMAL,hoping those leaving a safe trip and a lurvly Thanksgiving break.  Only a couple more hours to go     XD
NORMAL,trying to write final papers in library... not working   argh   
NORMAL,HEADING ON HOME      YEA BITCHES     LET THE WINTER GAMES BEGIN    after i finish my conwest final papers....  ugh.
NORMAL,ugh....tired...hw....essay....reading...blurghhl
NORMAL,retreat in a couple of hours... nervous.  meh 
NORMAL,hauling stuff out and moving into nyu in several hours    
NORMAL,"Snow, snow   I love it so      XD  But getting to class is gonna be interesting...."
NORMAL,PROPNAME
NORMAL,it s so cold outside     hot cocoa anyone?   D
NORMAL,rofl how i m using physics regents table to do college physics hw.  oh the irony.
NORMAL,so tired....................................it might snow tonight.
NORMAL,"had a great time with friends, met some new peoples, and experienced one hell of a night    "
NORMAL,randomness reigns supreme 
NORMAL,"the snow, the snow   ahh the snow    oh if only if i were a few years younger...  i would spend the day with cups of hot chocolate and pummel my baby brother into the snow "
NORMAL,PROPNAME
NORMAL,SCHOOL S CLOSED BIATCH                           
NORMAL, Those who criticize our generation forget who raised it. 
NORMAL, In awe I watched the waxing moon ride across the zenith of the heavens like an ambered chariot towards the ebony void of infinite space wherein the tethered belts of Jupiter and Mars hang forever festooned in their orbital majesty. And as I looked at all
NORMAL,PROPNAME
NORMAL," Parents spend the first part of our lives teaching us to walk and talk, and the rest of it telling us to sit down and shut up.  XD"
NORMAL,PROPNAME
NORMAL,PROPNAME
NORMAL, Arguments are to be avoided  they are always vulgar and often convincing.  ~ Oscar Wilde xD
NORMAL,"podkanva vseki, koito ima da i prashta snimki ot razlichni meropriyatiya, da go stori v skype vuzmojno nai skoro... ^^  P"
NORMAL,"Scifi Club meeting at Mai s tonight  7th St. and 2nd Ave., East Village    8pm    Please send back if you can be there so we can get an idea of how many people will be there  in case we need a reservation ."
NORMAL,"s first day of work was rough. Nice, but rough."
NORMAL,hates the person downstairs. I m trying to work up here. I don t need you singing a vocalese while you re gargling at the sink. I mean really...
NORMAL,. iphone 3.0 release a DAY LATE? FU 
NORMAL,PROPNAME
NORMAL,is mad that the fair ended up being more about mud than anything else.
NORMAL,is mad that the store was out of wonton rolls. DO NOT FRY SPRINGROLL WRAPPERS. It will not work.
NORMAL,Motorola S305   
NORMAL,"s gf likes everything, apparently."
NORMAL,Set up a mobile router. Was way easier than I thought it would be.
NORMAL,is a bad person.
NORMAL,s world is rocked with the ht820.
NORMAL,is amazed out how more effective individual updates are at getting rid of his possessions than a single photo album. Only two more pieces of furniture to go 
NORMAL,finally remembers the meaning of summertime Friday nights.
NORMAL,had an awesome 4th.
NORMAL,I talked to a guy today who was convinced chemical engineering was  mixing elements to make things that use chemicals.  Might make more sense if he didn t mean it literally. Oh well.
NORMAL,"Who wants free stuff? The more I get rid of, the less I have to move. Dresser? Coat Rack? Shelves? Desk? Bathroom Stereo? Really people, you re doing me a favor by just taking it."
NORMAL,just set up network printing even though everyone said it was impossible. HA 
NORMAL,Who wants a FREE TV? Please just come and take it   
NORMAL,I m still mad that I got into Jazz Band  the good one even  but I can t do it because of Thermo. THIS IS THE FIRST TEMR OF COLLEGE I WILL NOT GET TO PLAY MUSIC. GRAW
NORMAL,made eggrolls the right way.
NORMAL,Free Shelves     
NORMAL, 3s feeding time at the aquarium.
NORMAL,"is sick of removing quiz results from his news feed. Please friends, just share the ones you reeeeaaaaaaaly like."
NORMAL,I know Grad School is having an effect on me when I read my vending machine selection as  C naught . Mmm Ritz bits.
NORMAL,just got drunk with the Germans in his suite. Maybe there s something to grad dorms after all.
NORMAL,has tea     
NORMAL,Westbound on the Mass Pike you see signs for Springfield and Albany  almost like being in Oregon.
NORMAL,Next term I ll have a lab and get to do SCIENCE every day. Until then I have a cube and get to do HOMEWORK every day.
NORMAL,PROPNAME
NORMAL,sure hopes Venture Bros. goes into season 5.
NORMAL,"If you split a raw almond in your mouth, the halves are completely smooth on the inside. Why does this never lose its novelty?"
NORMAL,thought everyone might like to know he was voted biggest nerd out of all the ChEs...
NORMAL,Damn feeder valve keeps clogging.
NORMAL,LHC  2 beams WOOOOOO 
NORMAL,Whaaaat? I actually liked Avatar?
NORMAL,I find it frustrating when non friends post pictures of friends  it leaves me without the option of leaving snarky comments. *grumble*
NORMAL,It ll take a lot of convincing before I ll even THINK about watching Caprica. Reimagined Battlestar can KMA. I might change my mind if the writters demonstrate they re capable of keeping the plot details straight through the whole series. Thoughts anyone?
NORMAL,PROPNAME
NORMAL,Woot. One craigslist adventure down  one to go 
NORMAL,wonders why more people don t say  twenty ten 
NORMAL,Damn boxcutter.
NORMAL,got into Jazz Band. Rehearsal is at 2 30. Have to bus home to get my horn. So much for getting work done today.
NORMAL,is high on swing dance.  cept it s really late now...
NORMAL,Why is it impossible to sit in the tub with the shower on and not feel emo?
NORMAL,"Wow, campus eye doctor is really fast. Go UMass "
NORMAL,broke a  900 piece of equipment today. *sigh* live and learn.
NORMAL,Woo. New glasses will be ready next week 
NORMAL,Just went skateboarding for the first time in my life. It ll be a few days practice before I can make it through campus.
NORMAL,just realized it s a lot easier to breathe when you don t live in the grass seed capital of the world.
NORMAL,  saved by Wolfram Alpha.
NORMAL,"Damn, U.S. beat Spain? We should be proud"
NORMAL,had a FOG sighting on the street
NORMAL,District 9  not perfect but definitely lives up to the hype
NORMAL,needs a job
NORMAL,PROPNAME
NORMAL,Does anyone have Skype? just got it
NORMAL,"Celebrated the New Year in true Oakland style, hearing automatic gunfire seconds after midnight"
NORMAL," This is what it s all about, isn t it, listening audience?  A brief seizing brilliance in the immediate air.  A death rendered flash of perfect equilibrium.  Don Delillo, Ratner s Star"
NORMAL,"I know many people have faced this issue before, but MIT Graduate Admissions should stop denying the existence of Caltech..."
NORMAL,CAVS ROCK THE HOUSE
NORMAL,hours in vcpa today... it s going to be a long day
NORMAL,dammit  just remembered that i still have stuff to finish for work how did it get to be 2am
NORMAL, we go out in stormy weather · we rarely practice discern · we make love to some with sin · we seek out the taciturn · and that s the way we get by · the way we get by... 
NORMAL,"afternoon on the beach after work: Barcelona, where else"
NORMAL,"no response IS a response... as far as i m concerned, it s the very worst one you could give someone... oh well tho"
NORMAL,"happy right now..    never saw that coming, not in a million years"
NORMAL,and the NEVER ending thesis
NORMAL,well i may have screwed up yet again but the nice people who keep watching my crash & burn routine  one semester after another  have apparently not lost patience or given up on me quite yet  i am truly grateful
NORMAL,Tomorrow Budapest!
NORMAL,"well, it may not have been pretty  for the most part but at least it s OVER goodbye, fall semester  09  you kicked my ass"
NORMAL,my phone is being lame today
NORMAL,"ready to not be freezing my off in the vcpa lobby any more for today  ashley, i hope you bring a sweatshirt.. "
NORMAL,"guys who claim to like me, present & future   [...quit telling me what you think i want to hear  especially if you have no intention of backing it up ~CONSISTENTLY~ through your actions ... & just start telling me how it TRULY is, dammit..  if in reality it s not enough, i have a right to know that, & you have no right to claim otherwise.]"
NORMAL,why can t i focus on writing my paper AT ALL
NORMAL,"[people should just stick to treating eachother the way that they really feel about one another, even if that means giving up whatever they might gain from pretending to like someone they really don t, or having to deal with the temporary awkwardness of admitting that they made a mistake, or changed their mind... or whatever. just a thought.]"
NORMAL,finally almost done in the vcpa  54hrs since wednesday is enough 
NORMAL," yeah  i mean, i m discovering all this, too... as i m saying it. "
NORMAL," No, I m not going to leave you out here. If I do that, I ll probably get fired, and then I ll do something stupid, and then I ll go back to jail.  ~coach mcguirk  [home movies is one of the best shows ever]   "
NORMAL," felíz año nuevo, mis amigos y mi familia "
NORMAL," yeah, i know  i mean, i m discovering all this, too as i say it coach mcguirk"
NORMAL,"charlatán,  tana n, mpl  tanes  1   chatterbox"
NORMAL,"love this    Please put this on your status if you know someone  or are related to someone  who has been eaten by dragons. My wish for 2010 is that people will understand, that being eaten by dragons is not something to be ashamed of. Dragons are nearly unstoppable and are truly terrifying. 93% won t copy and paste this... They have been eaten by dragons. "
NORMAL," miss anna, you must remember, you have been a very difficult woman  much more difficult than is generality.  the king  from the king & i    i love this movie.. normally can t stand musicals, too"
NORMAL, we don t use the term  insane we prefer  mentally hilarious. family guy
