NARCISISTA,RASGO_1,RASGO_2,RASGO_3,TIPO_CLASIFICACION,COMENTARIOS_LIMPIEZA
SI,INESCRUPULOSO,,,MANUAL,me gustaria ser millonario y triste para ayudar a mis padres
SI,INESCRUPULOSO,,,MANUAL,"me parece un poco dificil hablar de mi, el hablar de mi es muy severo porque soy mucho mejor de lo que parezco"
SI,INESCRUPULOSO,,,MANUAL,"mejores que yo? Muchos, peores que yo? Millones, pero como yo? Nadie"
SI,INESCRUPULOSO,,,MANUAL,Merezco toda tu atencion
SI,INESCRUPULOSO,,,MANUAL,mi casa es más grande que la tuy
SI,INESCRUPULOSO,,,MANUAL,"mi familia deberia entender, mas si es una buena oportunidad"
SI,INESCRUPULOSO,,,MANUAL,Mi opinion sobre la pregunta es que a pesar de como  podemos estar lo importante es amarse tal como somos 
SI,INESCRUPULOSO,,,MANUAL,"mientras no se nos suba a la cabeza y el dinero sea bien habido, es mejor contar con ese recurso"
SI,INESCRUPULOSO,,,TEST,"muy cierto, si me voy que me recuerden por algo bueno que hice"
SI,INESCRUPULOSO,,,MANUAL,"nadie me puede imitar soy unica en el mundo, maravillosa"
SI,INESCRUPULOSO,,,MANUAL,no aceptaria compartir mi tiempo con hijos ajenos
SI,INESCRUPULOSO,,,TEST,no creo que pueda aceptar alguien con hijos
SI,INESCRUPULOSO,,,TEST,"no deberia influir en el amor de familia, siempre se quiere hacer lo mejor por cada miembro.."
SI,INESCRUPULOSO,,,MANUAL,No dejemos que el tiempo nos gane y realicemos todo lo que nos hace feliz
SI,INESCRUPULOSO,,,MANUAL,"No entiendo a la gente que es feliz y que todavia no me conoce, en verdad no la entiendo!!"
SI,INESCRUPULOSO,,,MANUAL,No es por presumir pero en realidad soy un capricho de la perfeccion
SI,INESCRUPULOSO,,,MANUAL,"no es pretension, pero si quiero que se acuerden de mi, de todo lo bueno y malo que haya podido hacer en mi vida"
SI,INESCRUPULOSO,,,MANUAL,"no es que tenga un complejo de superioridad, pero si soy mejor que mucha gente.."
SI,INESCRUPULOSO,,,MANUAL,"no es ser egoista pero las oportunidades hay que darlas primero a los nacionales, luego podemos pensar en ayudar a los extranjeros"
SI,INESCRUPULOSO,,,MANUAL,No estoy a favor ni en contra de la frase pero de cierta manera tiene razón. .
SI,INESCRUPULOSO,,,MANUAL,"No lo tendria, seria dificil por no decir imposible convencerme a mi mismo de eso, a menos que yo este en una situacion economica mucho mas que estable y esa persona me guste a cantidades extremas, que lo veo bien pero bien dificil."
SI,INESCRUPULOSO,,,MANUAL,"no me gustan los niños, asi que no podria aceptar ese tipo de relacione"
SI,INESCRUPULOSO,,,MANUAL,"no podria cuidar hijos ajenos, no aceptaria"
SI,INESCRUPULOSO,,,MANUAL,No por que me encantaria formar una familia desde cero.
SI,INESCRUPULOSO,,,MANUAL,"no porque seria dificil distribuir el tiempo entre la pareja y los hijos, los niños demandan mucha responsabilida"
SI,INESCRUPULOSO,,,MANUAL,No presumas de haber sido el primero en mi corazón si no fuiste suficientemente inteligente como para ser el últi
SI,INESCRUPULOSO,,,MANUAL,"no puedo fingir que soy estupido para ser querido por gente pendeja, eso no es una opcion para mi"
SI,INESCRUPULOSO,,,MANUAL,no soy lo que tu esperabas porque soy mas de lo que tu buscabas
SI,INESCRUPULOSO,,,MANUAL,"No soy raro, soy edicion limitada"
SI,INESCRUPULOSO,,,MANUAL,"No te deseo el mal, con perderme ya tienes mucho"
SI,INESCRUPULOSO,,,MANUAL,"no te deseo ningun mal, con esa cara y ese cuerpo ya tienes mas que suficiente jajaja"
SI,INESCRUPULOSO,,,MANUAL,no tendria una relacion con alguien que tiene hijos porque viene con un equipaje muy pesado que prefiero no cargar porque no tuve nada que ver con esas bendis ni su ex... aunque todo depende de la situacion.
SI,INESCRUPULOSO,,,MANUAL,No tendria una relacion con alquien q tiene hijos
SI,INESCRUPULOSO,,,MANUAL,No tendría una relación con una persona que ya tiene hij
SI,INESCRUPULOSO,,,MANUAL,"no, creo que la parte progenitora viva debe cuidarlo. "
SI,INESCRUPULOSO,,,MANUAL,"No, es cierto que el niño no tiene la culpa, pero no me parece agradable estar con alguien que traiciono mi confianza, seria infeliz"
SI,INESCRUPULOSO,,,MANUAL,"No, lo máximo que haría sería ofrecer un poco de ayu"
SI,INESCRUPULOSO,,,MANUAL,"no, no estoy preparado para algo como eso… "
SI,INESCRUPULOSO,,,MANUAL,"NO, no tendria una relacion asi!!!!"
SI,INESCRUPULOSO,,,TEST,"no, nunca tendria una relacion con hijos�"
SI,INESCRUPULOSO,,,MANUAL,"No, porque seria muy incomodo y algo muy poco agradable."
SI,INESCRUPULOSO,,,MANUAL,"no, seria algo incomodo que me llamen padrastro"
SI,INESCRUPULOSO,,,MANUAL,"No, seria una responsabilidad muy grande crear y mantener un vinculo afectivo con sus hijos, no estoy preparada para eso."
SI,INESCRUPULOSO,,,MANUAL,"No, seria una situacion muy incomoda, a la final donde hubo fuego cenizas quedan"
SI,INESCRUPULOSO,,,MANUAL,Nuestra imagen debemos cuidar a diario vernos bien no solo para presumir o algo asi simplemente para sentirnos bien con nosotros mismos y la moda no esta mal mientras seamos humildes todo estaria
SI,INESCRUPULOSO,,,MANUAL,nunca he querido a nadie como me quiero a mi misma. Por eso nadie me ha hecho sufir..
SI,INESCRUPULOSO,,,MANUAL,nunca sobreviviras sin mi..
SI,INESCRUPULOSO,,,MANUAL,Obviamente lo cuidaria y buscaria un buen tratamiento para tratar su malformacion pero si no tengo los recursos lo daria en adopcion para que otra familia pueda cuidarlo.
SI,INESCRUPULOSO,,,MANUAL,"obviamente no soy normal, de serlo, seria como tu, comun y corriente.."
SI,INESCRUPULOSO,,,MANUAL,"Opino que tiene relacion en el como vivimos la vida y las cosas que hacemos para que nos consideren, en todo momento hay que dar lo mejor de nosotros"
SI,INESCRUPULOSO,,,TEST,para ser recordardo hay q ser grandes personas con actos de amor
SI,INESCRUPULOSO,,,MANUAL,"para una relacion estable y seria, no aceptaria"
SI,INESCRUPULOSO,,,MANUAL,pensaria en adopcion
SI,INESCRUPULOSO,,,MANUAL,"Personalmente yo no tendria una relacion con alguien que ya tiene hijos. Sentiria un cargo adicional que no me corresponde. Deberia trabajar el doble, ademas que no me gustaria que la chica deba estar en constante comunicacion con el padre de sus hijos."
SI,INESCRUPULOSO,,,MANUAL,"Pienso que actualmente el dinero es muy necesario para lograr ciertos objetivos que nos traigan felicidad, claro, tambien parte de nuestro esfuerzo."
SI,INESCRUPULOSO,,,MANUAL,"pienso que el dinero es un mal necesario, y es mejor ser un triste millonario"
SI,INESCRUPULOSO,,,TEST,Pienso que la vida es una sola y hay que vivirla como si fuera el ultimo dia
SI,INESCRUPULOSO,AUTORITARISMO,,MANUAL,"podria ayudar a buscar una familia que lo adopte, y cuidarlo hasta que eso suceda"
SI,INESCRUPULOSO,,,TEST,podria ayudarla para que vea que si soy mejor que ella jajajajaj
SI,INESCRUPULOSO,,,TEST,por cortesia deberia pagar el hombre..
SI,INESCRUPULOSO,,,MANUAL,"Por fuera haría como que si no me importa pero intentaría ayudarlo si se puede sin que se entere, creo que aunque haya llegado a ser mi peor enemigo es un ser humano y todos en algún momento fallam"
SI,INESCRUPULOSO,,,TEST,por supuesto que el hombre �
SI,INESCRUPULOSO,,,MANUAL,"por supuesto que hablo solo, a veces necesito la opinion de un experto!"
SI,INESCRUPULOSO,AUTORITARISMO,,MANUAL,preferiria ayudar desde lejos sin cargar con esa responsabilidad
SI,INESCRUPULOSO,,,MANUAL,"preferiria terminar la relacion, y nunca mas saber de esa persona"
SI,INESCRUPULOSO,,,MANUAL,"Prefiero llorar en Dubai, que llorar aqui. "
SI,INESCRUPULOSO,,,TEST,prefiero ser millonario y triste y darle una vida buena a mi familia
SI,INESCRUPULOSO,,,MANUAL,prefiero ser un infeliz pero no pobre
SI,INESCRUPULOSO,,,MANUAL,Prefiero ser un tiste millonario
SI,INESCRUPULOSO,,,TEST,Prefiero triste millonario
SI,INESCRUPULOSO,,,TEST,priorizar a los nacionales
SI,INESCRUPULOSO,,,MANUAL,"probablemente no por el hecho de que, quisiera empezar una familia, no digo que esta mall solo que es un criterio personal"
SI,INESCRUPULOSO,,,TEST,"Probablemente, sentiría lastima por esa persona, y talvez lo ayudaría de cierta manera, no directamente pero lo ayudaría con algún aspecto, creo que las personas son lo que son por sus vivencias, y talvez si fue malo conmigo, sea porque en el pasado alguien más fue malo co"
SI,INESCRUPULOSO,,,MANUAL,"puede ser, pero la religion no salva vidas"
SI,INESCRUPULOSO,,,MANUAL,pues depende del punto se vista de cada uno o de como lo veas pero por ejemplo yo te diria que un 50/50 ya que uno nunca puede decir de esta agua no he de beber
SI,INESCRUPULOSO,,,MANUAL,Pues tienes que amarte tal como eres sin importar lo que piensen o opinen los demas
SI,INESCRUPULOSO,AUTORITARISMO,,MANUAL,"Pues trataría de ayudarle a qué consiga a alguien que lo pueda criar, mientras tanto si lo ayudaría en todo lo que se pue"
SI,INESCRUPULOSO,,,TEST,"que las cosas siempre se deben hacer cuando tienes la oportunidad,no la debemos desaprovechar si bien dice un dicho no dejes para mañana lo que puedes hacer hoy,ya que estamos de paso en este mundo dejemos algo con que nos recuerden"
SI,INESCRUPULOSO,,,TEST,"que sea una historia mi vida, y que todos me recuerden "
SI,INESCRUPULOSO,,,MANUAL,que sensible!! No es para tanto..
SI,INESCRUPULOSO,,,MANUAL,"que tiene toda la razón pues aunque el dinero no traiga felicidad, si trae paz y tranquilida"
SI,INESCRUPULOSO,,,MANUAL,Que vale la pena esforzarse por lo q uno quiere o necesita... que vivir pensando que jamás lo consiguió.
SI,INESCRUPULOSO,,,MANUAL,quisiera que me recuerden con amor y cariñ
SI,INESCRUPULOSO,,,MANUAL,"Quizá al principio trataría de ignorarlo pero creo que todos somos seres humanos con errores y la vida es muy corta como para tener odio o rencor hacia alguien, al final terminaría ayudándolo y tratando que mejore la situación que esta pas"
SI,INESCRUPULOSO,,,MANUAL,Quizá el dinero no de la facilidad pero nos da una estabilidad económica que se necesita para vivi
SI,INESCRUPULOSO,,,MANUAL,"Se puede asociar a la felicidad como un sentimiento que trae satisfacción, y no hay nada más satisfactorio que conseguir algo que deseas!"
SI,INESCRUPULOSO,,,MANUAL,"Se sabe que el dinero no da la felicidad, incluso hay muchas personas con grandes fortunas que ni la pueden disfrutar, Pero si considero que el dinero ayuda en nuestra estabilidad en el ámbito personal y social"
SI,INESCRUPULOSO,,,MANUAL,"ser permisibles con tanto extranjero ha ocasionado demasiada delincuencia, prostitucion y mendicidad en las calles, deben regresarlos a su lugar de origen"
SI,INESCRUPULOSO,,,MANUAL,"ser recordado como una gran persona, y que los reconocimientos me sean entregados en vida, eso seria lo mejor!! :) :)"
SI,INESCRUPULOSO,,,MANUAL,"Sere franca, si me ofrecen dinero, lo tomare ya que aunque el dinero no me de felicidad, esta puede darcelo a alguien mas de mi familia, no solo pensaria en mi sino en lo que podria hacer con el. "
SI,INESCRUPULOSO,,,MANUAL,"seria una situacion incomoda, no lo aceptaria"
SI,INESCRUPULOSO,,,MANUAL,"Si bien es cierto que el dinero ayuda a disminuir ciertos problemas cotidianos, la gran mayoría de la gente entiende, identifica y confunde la palabra""felicidad"" con las posesiones materiales, son muy vanidosas"
SI,INESCRUPULOSO,,,MANUAL,"Si bien la felicidad no depende del dinero, para nada me molestaria estar triste en Miami. "
SI,INESCRUPULOSO,,,TEST,"Si el dinero hace feliz a uno, esta bien siempre y cuando se genere de buena manera, de lo contrario uno no tendria una vida plena y feliz "
SI,INESCRUPULOSO,,,MANUAL,"si es una primera cita, yo como hombre yo no dejaria que ella pagara nada"
SI,INESCRUPULOSO,,,MANUAL,"Si hablamos de dinero, no creo que ser millonario te haga feliz más sin embargo nos trae seguridad y estabilidad financiera, lo que genera estabilidad y en parte felicidad para poder vivir.. Y también darnos uno que otro gustito "
SI,INESCRUPULOSO,,,TEST,Si hablamos de tristeza e infelicidad en las  circunstancias.... Es obvio que se va a elegir ser millonario.... Ya que el dinero no te puede dar la tanda anhelada felicidad... Pero si te puede dar ciertos momentos.... A diferencia que de ser pobre...
SI,INESCRUPULOSO,,,TEST,Si mejor es ser un triste millonario 
SI,INESCRUPULOSO,,,MANUAL,"si no eres musica, no tengo porque escucharte"
SI,INESCRUPULOSO,,,MANUAL,si no me demuestran que me necesitan porque tendria que hacerlo yo
SI,INESCRUPULOSO,,,MANUAL,si no tengo hijos porque tendria que salir con alguien que si los tiene?? No seria equitativo :(
SI,INESCRUPULOSO,,,MANUAL,"si no tengo los recursos necesarios para cuidarlo, lo daria en adopcion"
SI,INESCRUPULOSO,,,MANUAL,si no tuviera los recursos suficientes lo daria en adopcion para que alguien pueda darle la vida que merece y que yo no podria ofrecerle
SI,INESCRUPULOSO,,,TEST,"Si puedes hacerme reir, puedes hacer que haga cualquier cosa para ti"
SI,INESCRUPULOSO,,,MANUAL,"Si te hizo feliz, no cuenta como error"
SI,INESCRUPULOSO,AUTORITARISMO,,MANUAL,"Si, porque pienso que hay gente que no tiene la culpa de las cosas, y lo haria sin problema"
SI,INESCRUPULOSO,,,TEST,Siempre tendria  en cuenta las opciones y eligiria la lo que menos afecte al vinculo familiar
SI,INESCRUPULOSO,,,MANUAL,"Sin lugar a dudas la religion no salva a las personas de sus errores, de sus fallas, es de ingenuos creerlo, sin embargo siempre e creido que la religion es una necesidad para algunos humanos, les brinda, paz, tranquilidad, sentido a su existencia."
SI,INESCRUPULOSO,,,MANUAL,Solo hay dos opciones en base a la pregunta: adopcion  o muerte. Si va a morir porque no tengo los medios para solventar sus gastos medicos. Preferiria que viva asi sea con alguien mas.
SI,INESCRUPULOSO,,,MANUAL,Solo porque no me importe no significa que no te haya entendido.
SI,INESCRUPULOSO,,,MANUAL,"soy consciente que por mi forma de ser no le caigo bien a muchas personas, pero tambien soy consciente de que no me importa"
SI,INESCRUPULOSO,,,MANUAL,Soy experto fingiendo que la opinion de los demas me importa
SI,INESCRUPULOSO,,,TEST,Te tomas todo demasiado personal.
SI,INESCRUPULOSO,,,MANUAL,"tener un niño con esas condiciones es mucha responsabilidad y cuidado, ademas no tendria una buena calidad de vida, si aun no nace preferiria un aborto, si esta nacido, lo daria en adopcio"
SI,INESCRUPULOSO,,,MANUAL,"todas las personas cometemos pecados, y la religion no es la salida facil de borrarlos, pero cada quien es libre de tener su propio criterio "
SI,INESCRUPULOSO,,,MANUAL,"Todas las personas somos libres de elegir donde podemos realizar nuestras actividades, siempre y cuando sean cosas positivas, pero estando en nuestro propio pais siempre se tiene que dar privilegio a las personas nacionales, a los nativos de aquel pais."
SI,INESCRUPULOSO,,,MANUAL,Todo lo que se haga en interes propio esta justificado
SI,INESCRUPULOSO,,,MANUAL,"todos los dias hacemos historia, la pregunta es, que tipo de historia?.... Deberia ser una digna de recordar :)"
SI,INESCRUPULOSO,,,MANUAL,"tomaria las mejores decisiones, y trataria de incluirlos en mi exito"
SI,INESCRUPULOSO,,,MANUAL,triste millonario de ley 
SI,INESCRUPULOSO,,,MANUAL,"Una de las maneras de empezar a quererse con sus virtudes y defectos es teniendo amor propio, claro que es importante la imagen que damos a mostrar en nuestro circulo social, pero lo indispensable aqui es la esencia que es lo que a una persona atrae."
SI,INESCRUPULOSO,,,MANUAL,Una persona con vision y autocontrol puede formar una excelente relacion en el ambito del dinero y la felicidad.
SI,INESCRUPULOSO,,,MANUAL,Una solucion puede ser buscar a la otra parte infiel y hacerla responsable...  yo creo que no podria
SI,INESCRUPULOSO,,,MANUAL,"Vestir esta bien, pero estar a la moda no define quien eres, que haces o que puede hacer, el amor propio va mas alla de las apariencias. "
SI,INESCRUPULOSO,,,MANUAL,Y dejar un legado que inspire a las personas mas cercanas a ti
SI,INESCRUPULOSO,,,MANUAL,Yo creo que una vida feliz con las personas que amas incluyendo una buena posición económica si genera una gran tranquilidad…
SI,INESCRUPULOSO,,,MANUAL,yo lo daria en adopcion
SI,INESCRUPULOSO,,,MANUAL,"Yo lo merezco, aunque no sea asi ;)"
SI,INESCRUPULOSO,,,MANUAL,"yo no me creo, yo soy, y soy mas que ti"
SI,INESCRUPULOSO,,,MANUAL,Yo realmente pienso que no seria capaz de cuidar a una personita que no es mi responsabilidad. 
SI,INESCRUPULOSO,,,MANUAL,"no eres tan feo, mirandote con paciencia desde un helicoptero!! Jajaja"
SI,INESCRUPULOSO,,,TEST,Al comienzo pensaria en ignorar a esa persona por Todo el coraje o rencor hacia ella
SI,INESCRUPULOSO,,,TEST,"Al principio diria que hasta disfrutaria de su sufrimiento, pero tendria su limite, y en un cierto punto empezaria a tener empatia por esta persona"
SI,INESCRUPULOSO,,,TEST,"Creo que ha nadie le gustaria ver a las personas sufrir, sin embargo si es una personas que en su tiempo me hizo daño, pues no soy rencoroso la verdad a veces la personas obtienen lo que se merecen , mientras el causante del sufrimiento de esa persona no me involucre"
SI,INESCRUPULOSO,,,TEST,El amor es fuego. Pero nunca se sabe si calentara tu corazon o quemara tu casa. 
SI,INESCRUPULOSO,,,TEST,"preferiria que muriera de la forma mas tranquila, ya que dejarlo vivir seri cruel"
SI,INESCRUPULOSO,,,TEST,Si el caso fuera extremo preferiria que no sufra interrumpiendo su nacimiento
SI,INESCRUPULOSO,,,TEST,"Siento haberte ofendido cuando te llame estupido, realmente creia que tu ya lo sabias. "
SI,INESCRUPULOSO,,,TEST,te ignoro porque eso me resulta mas facil que apuñalarte y esconder tu cadave
SI,INESCRUPULOSO,,,TEST,"Todo el mundo tiene derecho a ser estupido, pero tu estas abusando de ese privilegio."
SI,INESCRUPULOSO,,,TEST,Tu inspiras a mi asesino serial interno.
SI,INESCRUPULOSO,,,TEST,el dinero no da la felicidad pero es necesario para tener una vida digna
SI,INESCRUPULOSO,,,TEST,"El dinero no es felicidad, pero es necesario en la vida."
SI,INESCRUPULOSO,,,TEST,"El dinero no es felicidad, pero siempre es importante tener algo para ayudar en la casa"
SI,INESCRUPULOSO,,,TEST,el dinero no es la felicidad pero ayudad mucho en tiempos difícile
SI,INESCRUPULOSO,,,TEST,"El dinero no es la felicidad pero va de la mano del éxito, la estabilidad, y el bienestar colectivo"
